Episode,Return,Coverage,Steps
126,1732.7257716343424,91.0,400
127,1835.9511421982063,94.0625,400
128,1706.7009804864065,87.21875,400
129,1726.4204697822554,89.65625,400
130,1728.9833518108135,88.53125,400
131,1807.706583509749,93.671875,400
132,1819.887912651869,93.28125,400
133,1739.7598300562524,88.90625,400
134,1816.217237469702,93.296875,400
135,1596.3273194914086,83.0,400
136,1661.5453136438525,86.984375,400
137,1627.3402277713549,83.453125,400
138,1755.1704697822554,90.125,400
139,1713.2184726928808,88.46875,400
140,1748.9074175842263,90.953125,400
141,1702.0599450553607,86.890625,400
142,1781.217773549311,91.546875,400
143,1732.2491228745039,88.46875,400
144,1737.2131670194954,89.3125,400
145,1628.9999999999998,83.390625,400
146,1385.3765586478073,70.828125,400
147,1780.999264745635,91.890625,400
148,1665.1976500446415,86.328125,400
149,1707.1292027106035,87.453125,400
150,1736.397753092616,88.984375,400
151,1680.7757716343422,87.78125,400
152,1704.9968757625668,87.53125,400
153,1723.680797594798,88.140625,400
154,1548.1718254069476,79.03125,400
155,1500.7688711258513,77.0,400
156,1683.1399774266658,89.3125,400
157,1291.736121811342,66.046875,400
158,1569.5735273213763,80.21875,400
159,1670.2991228745054,86.25,400
160,1371.8778640450012,71.09375,400
161,1720.8823290680066,88.546875,400
162,1683.7254446796637,86.53125,400
163,1781.938096210312,92.40625,400
164,1765.5968757625687,90.25,400
165,1691.0524512160187,88.0625,400
166,1756.7598300562502,90.078125,400
167,1732.9321655761914,89.1875,400
168,1728.5000000000016,88.96875,400
169,1788.9558528859734,91.921875,400
170,1764.8000000000015,90.546875,400
171,1704.2184583077324,89.78125,400
172,1728.2467221921352,90.328125,400
173,1728.4375078027495,89.375,400
174,1626.7492647456343,84.109375,400
175,1686.307417596435,85.953125,400
176,1717.5605897019514,87.78125,400
177,1715.1443058495781,88.046875,400
178,1830.5792027106029,93.703125,400
179,1684.6402277713537,87.9375,400
180,1747.739977426666,89.953125,400
181,1235.450000000001,63.07812499999999,400
182,1649.0500000000002,84.46875,400
183,1751.9083359358744,90.078125,400
184,1701.9750621894416,86.828125,400
185,1800.697650044641,92.0625,400
186,1359.194614861865,69.390625,400
187,1689.0916689801977,88.5625,400
188,1740.8877223398329,88.859375,400
189,876.0188711258535,44.203125,400
190,1531.5000000000025,77.828125,400
191,1666.0688711258513,85.109375,400
192,1576.8500000000001,80.734375,400
193,1784.353778005277,91.28125,400
194,1784.927319491408,91.1875,400
195,1789.700000000001,91.84375,400
196,1753.4798467455457,90.0,400
197,1563.190227771356,79.609375,400
198,1712.291756080526,87.671875,400
199,1383.3791679679375,70.75,400
200,1726.334927093633,88.140625,400
201,1690.6755710991029,87.09375,400
202,1720.8467221921344,89.640625,400
203,1728.4976500446412,88.890625,400
204,1677.540227771354,85.75,400
205,1667.103778005277,86.5,400
206,1772.2137476716978,91.359375,400
207,1782.6678754017153,91.34375,400
208,1367.2574175964337,69.8125,400
209,1663.6188711258533,85.125,400
210,1712.4472243622695,89.1875,400
211,1709.8255952515935,88.46875,400
212,1751.9443058495806,90.109375,400
213,1003.757417596434,51.171875,400
214,1732.37224362268,89.5625,400
215,1656.197224362267,85.140625,400
216,1739.2147186257612,89.1875,400
217,1811.2476500446405,92.65625,400
218,1745.430797594799,89.65625,400
219,1748.5755710991023,89.6875,400
220,1788.2930568946329,92.703125,400
221,1636.8845240525782,83.421875,400
222,1493.1948751620491,76.09375,400
223,1742.052670075956,89.8125,400
224,1737.4615951895958,89.375,400
225,1713.6453000892802,87.921875,400
226,1776.1778640450027,90.875,400
227,1621.5349270936354,82.796875,400
228,1747.8186617491851,89.609375,400
229,1745.0900039968035,89.59375,400
230,1754.4514707296098,90.453125,400
231,1757.0001243788781,90.375,400
232,1775.800000000001,90.734375,400
233,1753.9843902290586,89.71875,400
234,1724.2999999999997,88.234375,400
235,1720.5943058495802,88.1875,400
236,1732.7333518108137,88.53125,400
237,1601.8988373664797,81.65625,400
238,1774.2388974490714,90.953125,400
239,1125.4850179569307,57.125,400
240,1717.957359312882,87.875,400
241,1831.8065835097498,93.78125,400
242,1610.9000000000015,84.796875,400
243,1777.0646159383296,92.984375,400
244,1787.0000000000002,92.53125,400
245,1780.1342268941362,91.453125,400
246,1677.2773194914075,87.875,400
247,1816.223762078753,93.078125,400
248,1654.8169656263435,89.4375,400
249,1655.3584770132045,85.171875,400
250,1700.6024512160182,87.234375,400
251,1639.4500000000007,83.890625,400
252,1483.4921134470692,79.75,400
253,1772.7931835078032,93.421875,400
254,1829.7265586478072,93.953125,400
255,1738.1408577356624,89.109375,400
256,1777.5115951895953,91.171875,400
257,1641.3792027106067,84.671875,400
258,1639.718871125852,84.890625,400
259,1702.8391355667793,87.546875,400
260,1768.9097514179296,90.890625,400
261,1855.067159722561,95.515625,400
262,1845.6092291538641,94.734375,400
263,1774.876334038992,91.40625,400
264,1715.0000000000016,87.984375,400
265,1818.3509804864084,93.078125,400
266,1746.4353068170376,89.328125,400
267,1568.470296650386,80.734375,400
268,1725.7476500446423,88.140625,400
269,1448.8648351928684,79.78125,400
270,1746.4735267810172,89.265625,400
271,1681.2000000000019,86.03125,400
272,1486.4172374697032,79.125,400
273,1721.7223074309345,87.9375,400
274,1594.4877223398303,82.53125,400
275,1671.8416689801966,86.0,400
276,1640.6755710991047,83.796875,400
277,1805.6410894683634,94.34375,400
278,1802.5910110988286,92.703125,400
279,1742.9505050633882,90.4375,400
280,1456.3931457505066,74.296875,400
281,1731.3353068170375,88.90625,400
282,1519.9644660940687,78.4375,400
283,1758.6059962546808,90.765625,400
284,1851.4215003919132,95.25,400
285,1772.2377422517025,90.671875,400
286,1860.8768943743848,95.71875,400
287,1754.8468757625699,89.734375,400
288,1620.0475134127287,85.5625,400
289,1822.1599450553597,93.09375,400
290,1761.1321655761924,89.9375,400
291,1554.1916730868045,79.265625,400
292,1688.9936647982238,86.9375,400
293,1717.708477013204,89.25,400
294,1658.6698901107206,84.75,400
295,1836.9433960420874,94.4375,400
296,1652.2283415114555,86.171875,400
297,1676.2558528859738,86.078125,400
298,1209.188897449073,64.328125,400
299,1780.5096934910912,91.265625,400
300,1820.6845240525802,93.90625,400
301,1791.9922359359573,91.78125,400
302,1771.7881257919232,90.890625,400
303,1691.0051899497932,86.578125,400
304,1731.1142159512453,89.09375,400
305,1755.6370879821663,90.96875,400
306,1740.9921134470694,88.875,400
307,1710.2202966503887,88.609375,400
308,1695.1535721577352,93.34375,400
309,1522.6000000000008,77.828125,400
310,1791.0000000000014,93.203125,400
311,1765.3688711258515,90.484375,400
312,1746.0098300562527,89.5625,400
313,1657.5992647456324,85.953125,400
314,1628.3000000000004,83.375,400
315,1759.0646509595686,90.453125,400
316,1805.4307975947986,92.359375,400
317,1829.303115796603,94.828125,400
318,1708.2211794039006,87.921875,400
319,1853.193422191253,95.515625,400
320,1768.2024512160165,92.3125,400
321,1768.099122874506,90.390625,400
322,1789.9521849295088,91.4375,400
323,1685.041673086805,88.125,400
324,1766.087722339833,90.171875,400
325,1623.1804555427066,84.0,400
326,1741.560997196396,90.4375,400
327,1736.9065835097488,90.25,400
328,1689.7789321881367,86.375,400
329,1657.175444679664,86.0,400
330,1666.8361218113414,85.390625,400
331,1721.9821655761934,88.765625,400
332,1734.700000000003,90.96875,400
333,1723.6289321881377,88.171875,400
334,1795.9576451735265,94.953125,400
335,1667.3807975947973,85.25,400
336,1496.08750780275,76.40625,400
337,1619.625444679663,83.6875,400
338,1679.006603619388,86.59375,400
339,1549.1768943743825,79.9375,400
340,1789.5292027106052,91.90625,400
341,1704.2509109647715,87.625,400
342,1722.3644660940677,90.390625,400
343,1776.9999999999977,91.046875,400
344,1818.236121811339,93.140625,400
345,1716.53913556678,88.671875,400
346,1725.885831929751,89.125,400
347,1716.5321655761904,88.0625,400
348,1644.119048105155,83.859375,400
349,1755.3169540264055,91.875,400
350,1761.5402277713551,90.65625,400
351,1580.8718254069477,81.234375,400
352,1883.322307430933,96.640625,400
353,1700.4410894683615,87.71875,400
354,1773.8431835078031,91.1875,400
355,1390.4877223398323,77.921875,400
356,1685.7976500446418,86.453125,400
357,1661.9186617491866,84.984375,400
358,1814.9858058614088,92.984375,400
359,1624.3910894683631,82.96875,400
360,1700.906603619386,89.046875,400
361,1700.297650044639,87.015625,400
362,1734.502941459221,89.28125,400
363,1617.9123465961547,83.546875,400
364,1720.1823079691653,88.140625,400
365,1726.6982457490103,88.75,400
366,1637.7422359359584,86.40625,400
367,1407.0698901107203,72.125,400
368,1732.9000000000021,88.6875,400
369,1091.7754845034042,64.296875,400
370,1644.6235267810189,83.984375,400
371,1719.2103216879873,88.34375,400
372,1818.5059962546834,93.125,400
373,1754.181845297408,90.328125,400
374,1763.0509109647712,90.34375,400
375,1678.4757716343422,85.984375,400
376,1623.3000000000043,82.84375,400
377,1585.1000000000026,81.234375,400
378,1671.792235935959,88.3125,400
379,1677.2603216879875,86.078125,400
380,1775.888897449074,90.8125,400
381,1697.6698721596736,87.234375,400
382,1711.137742251702,87.578125,400
383,1755.9462815630914,91.46875,400
384,1694.3655581462529,87.125,400
385,1629.1476500446418,86.078125,400
386,1613.150000000001,83.546875,400
387,1751.3722527892978,91.953125,400
388,1257.275062189442,63.890625,400
389,1765.885017956929,90.34375,400
390,1724.056885775866,90.953125,400
391,1804.699621217556,92.71875,400
392,1748.5578643762688,90.0,400
393,1662.6678754017146,85.046875,400
394,1726.4691778608012,89.046875,400
395,1661.516954026405,85.109375,400
396,1680.7381019791856,88.40625,400
397,1641.0583910435096,84.6875,400
398,1596.4686617491843,82.171875,400
399,1841.4669222927942,94.546875,400
400,1732.7467304088718,88.90625,400
401,1830.5002525316966,94.203125,400
402,1730.5792027106068,91.21875,400
403,1814.0194858273228,93.8125,400
404,1641.959229153868,85.515625,400
405,1650.6499999999999,92.953125,400
406,1719.099264745633,91.515625,400
407,1788.2627188316965,92.03125,400
408,1711.1090603504356,93.015625,400
409,1594.0194858273235,83.28125,400
410,1688.8289321881352,86.359375,400
411,1751.6945588301464,91.296875,400
412,1718.029167967938,88.59375,400
413,1646.9191303103382,84.703125,400
414,1705.7172374697027,87.265625,400
415,1692.149264745633,86.53125,400
416,1618.3493902665718,88.8125,400
417,1724.1872877894873,89.125,400
418,1788.6000000000033,91.5625,400
419,1771.7631670194953,90.96875,400
420,1662.7000000000003,88.5625,400
421,1738.1491228745065,91.140625,400
422,1694.1910894683622,88.65625,400
423,1741.7924259807824,89.671875,400
424,1671.5796703857318,86.703125,400
425,1667.4792027106055,91.546875,400
426,1577.8879126518705,82.921875,400
427,1654.6688711258535,94.796875,400
428,1631.6145447232095,83.921875,400
429,1789.899122874505,91.5,400
430,1734.7051899497912,89.546875,400
431,1726.4096934910904,88.40625,400
432,1797.8792027106058,94.5,400
433,1776.7000000000005,90.96875,400
434,1716.3019609728165,89.921875,400
435,1782.0948751620472,91.25,400
436,1761.7961343287316,91.8125,400
437,1661.8993902665725,86.21875,400
438,1641.2021849295093,90.71875,400
439,1649.7422359359568,84.578125,400
440,1796.837742251703,92.140625,400
441,1695.9820281894129,86.84375,400
442,1757.2009804864083,90.53125,400
443,1548.7043698590185,87.3125,400
444,1788.9807975947974,92.21875,400
445,1504.9065835097517,83.328125,400
446,1500.4491228745046,76.90625,400
447,1760.828341511456,90.21875,400
448,1797.3988373664781,91.921875,400
449,1694.5291679679392,89.546875,400
450,1577.0468757625715,83.78125,400
451,1717.2592291538656,87.90625,400
452,1636.9051899497947,90.125,400
453,1799.7350179569298,92.09375,400
454,1682.0465120994359,86.34375,400
455,1662.7169540264051,86.0,400
456,1669.4084770132042,90.8125,400
457,1728.0500000000027,90.3125,400
458,1644.6323079691654,85.203125,400
459,1758.3273194914073,91.375,400
460,1623.65098048641,83.265625,400
461,1739.5196601125033,89.46875,400
462,1699.1678754017155,86.984375,400
463,1824.8320281894125,93.5625,400
464,1760.9422359359562,90.78125,400
465,1652.6361218113418,86.1875,400
466,1489.0472243622735,88.3125,400
467,1604.9166759362283,83.15625,400
468,1670.294305849579,85.75,400
469,1681.919048105158,88.6875,400
470,1566.2500000000027,79.921875,400
471,1796.6148351928675,92.4375,400
472,1800.6379126518718,92.359375,400
473,1674.9820281894104,85.875,400
474,1758.2291679679345,90.078125,400
475,1773.3675884698823,90.859375,400
476,1893.0000000000005,97.640625,400
477,1557.2830094339727,83.53125,400
478,1527.842113447068,79.46875,400
479,1676.9321655761923,85.8125,400
480,1831.2877422517024,93.953125,400
481,1753.6757716343434,90.796875,400
482,1537.8807975947998,89.90625,400
483,1801.706583509749,92.1875,400
484,1676.2433982822006,85.9375,400
485,1638.700000000002,83.765625,400
486,1692.238447187191,89.109375,400
487,1616.0333518108148,85.265625,400
488,1649.929167967937,84.484375,400
489,1640.0858058614097,84.734375,400
490,1766.3881019791859,90.5625,400
491,1818.1417560805266,93.1875,400
492,1701.9333518108147,87.125,400
493,1740.8351769397684,89.890625,400
494,1767.0988373664784,91.1875,400
495,1675.3225067692529,86.265625,400
496,1777.3913786156877,91.0625,400
497,1252.6443058495788,63.828125,400
498,752.147224362278,58.09375,400
499,1680.3410110988273,86.375,400
500,1785.5988373664807,92.28125,400
501,1694.476558647808,86.78125,400
502,1761.6694858273227,90.34375,400
503,1554.7976500446418,79.5625,400
504,1587.0500000000004,81.171875,400
505,1743.999681531892,89.84375,400
506,1738.1361218113416,89.0,400
507,1743.3499999999995,89.03125,400
508,1783.4448751620475,91.484375,400
509,1656.0357864376274,89.3125,400
510,1676.1500000000017,86.984375,400
511,1700.6573593128805,89.4375,400
512,1709.5397503240927,87.4375,400
513,1784.0421134470703,91.46875,400
514,1735.216965626342,89.875,400
515,1737.5492647456324,89.203125,400
516,1719.6304555427073,88.0625,400
517,1561.9537887487652,79.71875,400
518,1775.299999999999,91.125,400
519,1637.975771634344,83.953125,400
520,1757.2778640450024,89.890625,400
521,1686.1092291538664,89.71875,400
522,1671.353778005275,88.03125,400
523,1684.5255952515938,86.515625,400
524,1633.1014707296124,85.96875,400
525,1640.3475134127307,84.90625,400
526,1780.8397503240933,91.25,400
527,1639.2877422517026,86.0625,400
528,1765.0849270936355,90.484375,400
529,1686.8384471871907,88.78125,400
530,1752.7263403412055,89.96875,400
531,1730.7754310396094,91.671875,400
532,1591.5491228745047,83.90625,400
533,1604.742113447066,81.953125,400
534,1771.0497252768002,91.421875,400
535,1658.2991228745047,84.703125,400
536,1678.3279981273417,86.171875,400
537,1738.5117977051284,89.375,400
538,1600.0000000000034,81.8125,400
539,1769.3976500446415,91.765625,400
540,1686.9861218113413,88.0,400
541,1526.8065835097466,77.90625,400
542,1669.6566036193865,85.5,400
543,1762.0235267810194,91.234375,400
544,1720.260063796018,88.46875,400
545,1502.6476500446413,81.03125,400
546,1736.8453000892814,90.5,400
547,1578.8413786156882,81.171875,400
548,1744.5603216879845,89.390625,400
549,1508.5212201246607,85.28125,400
550,1835.4376941012529,94.96875,400
551,1662.3858058614076,85.203125,400
552,1473.1188611699201,84.0625,400
553,1764.6858058614089,91.40625,400
554,1706.7278640450022,87.15625,400
555,1734.4,90.15625,400
556,1680.9361218113427,87.984375,400
557,1454.587694101253,78.21875,400
558,1647.3000000000006,85.40625,400
559,1762.1823079691658,90.390625,400
560,1768.592113447068,90.59375,400
561,1723.5137476716989,88.515625,400
562,1827.5807975947994,93.5625,400
563,1615.243445042294,88.5,400
564,1680.6285373466721,86.296875,400
565,1785.3537780052777,93.1875,400
566,1494.957611844577,84.953125,400
567,1619.2821655761934,88.65625,400
568,1715.9984378812844,88.34375,400
569,1758.5551899497914,90.28125,400
570,1652.1086187348512,84.375,400
571,1626.7200359138587,83.34375,400
572,1727.0573593128802,88.109375,400
573,1715.3147186257627,87.734375,400
574,1708.840227771354,87.3125,400
575,1746.1458980337536,89.21875,400
576,1805.6002525316942,92.28125,400
577,1835.0169222927948,94.46875,400
578,1754.3558528859733,90.578125,400
579,1569.899999999998,81.484375,400
580,1708.0937509762562,88.078125,400
581,1620.4559962546832,86.25,400
582,1758.7407439138956,90.875,400
583,1779.7476500446414,92.375,400
584,1703.6902277713546,86.90625,400
585,1802.8584770132052,94.328125,400
586,1700.560063796016,87.1875,400
587,1659.000000000002,85.984375,400
588,1586.3862915010177,83.578125,400
589,1788.4886422272257,92.0625,400
590,1827.127382470073,94.171875,400
591,1755.7098300562513,89.6875,400
592,1748.2500000000007,89.640625,400
593,1739.8716606458424,89.453125,400
594,1758.5422359359582,90.25,400
595,1531.349999999999,88.296875,400
596,1707.033009433971,87.15625,400
597,1882.9500000000014,96.515625,400
598,1641.0936647982264,83.765625,400
599,1743.625062189443,89.421875,400
600,1805.2099450553615,92.234375,400
601,1666.9370879821633,87.609375,400
602,1741.5191778608043,89.734375,400
603,1684.350000000002,86.53125,400
604,1546.9144660940713,81.75,400
605,1717.5919375807307,88.328125,400
606,1383.377319491409,85.46875,400
607,1750.293183507802,89.890625,400
608,1668.5492647456347,85.96875,400
609,1723.5026559360447,88.453125,400
610,1482.6653415615742,81.234375,400
611,1725.7381019791856,88.671875,400
612,1575.1492647456328,80.546875,400
613,1762.3858058614073,91.0625,400
614,1736.6884585383427,92.046875,400
615,1579.7361218113401,82.109375,400
616,1701.0430568946326,87.65625,400
617,1617.9849270936334,82.8125,400
618,1744.463167019496,92.25,400
619,1620.1036743190173,84.265625,400
620,1775.2712201246582,90.84375,400
621,1765.8830094339708,90.328125,400
622,1736.9653112031294,90.203125,400
623,1749.1000000000033,89.328125,400
624,1728.3933982822036,89.03125,400
625,1388.7639320225026,73.03125,400
626,1713.8758562045537,87.65625,400
627,1678.4870879821638,86.78125,400
628,1754.764835192866,89.78125,400
629,1789.341756080529,91.6875,400
630,1750.683351810813,89.703125,400
631,1719.8349270936349,87.8125,400
632,1693.4255710991058,88.84375,400
633,1708.1178312387647,88.125,400
634,1727.6945588301483,88.71875,400
635,1704.9584770132033,87.125,400
636,1759.2320281894129,90.6875,400
637,1718.6169656263432,90.34375,400
638,1657.1976500446413,85.484375,400
639,1716.2792298614052,88.375,400
640,1768.8877223398326,90.46875,400
641,1718.4833518108176,88.203125,400
642,1611.4984378812844,89.0,400
643,1667.799999999999,86.171875,400
644,1827.500000000001,94.796875,400
645,1720.7698541872667,92.15625,400
646,1641.1644660940667,83.65625,400
647,1658.2215728752549,87.609375,400
648,1662.0991228745052,85.09375,400
649,1871.3021849295067,95.703125,400
650,1683.3421134470696,91.6875,400
651,1743.1375078027513,89.21875,400
652,1607.2273194914071,81.921875,400
653,1801.4991228745052,92.0625,400
654,1768.2416689801976,91.265625,400
655,1662.9877223398307,89.703125,400
656,1722.1946148618647,88.765625,400
657,1763.1234512181059,90.546875,400
658,1649.517875401716,91.15625,400
659,1709.6830094339725,87.328125,400
660,1693.2667036216278,86.953125,400
661,1729.4592291538654,88.859375,400
662,1449.6672374697048,80.8125,400
663,1786.9807975947992,91.53125,400
664,1711.2333461736082,87.75,400
665,1712.2538199511102,88.078125,400
666,1761.9792027106057,90.046875,400
667,1571.0821655761931,80.40625,400
668,1770.8169656263428,90.703125,400
669,1736.7876941012526,89.078125,400
670,1843.4000000000005,94.578125,400
671,1750.5754446796648,90.203125,400
672,1752.9175884698855,92.546875,400
673,1736.9487805331446,89.453125,400
674,1702.6789321881372,87.375,400
675,1712.4216117228175,88.109375,400
676,1765.296722192135,90.25,400
677,1742.7669656263424,89.296875,400
678,1671.141937580729,87.53125,400
679,1718.1669540264056,88.328125,400
680,1693.5605897019493,86.890625,400
681,1762.5491228745043,90.421875,400
682,1688.418861169916,89.09375,400
683,1619.4413786156908,83.15625,400
684,1604.1773194914088,81.890625,400
685,1559.5037780052767,86.421875,400
686,1713.1410894683631,88.78125,400
687,1519.7557280900035,86.0,400
688,1660.5014707296116,88.5625,400
689,1730.3310756843139,89.03125,400
690,1702.19751341273,87.109375,400
691,1628.7926486483052,86.71875,400
692,1815.2292027106027,92.9375,400
693,1780.4538199511117,91.40625,400
694,1640.3500000000008,89.578125,400
695,1780.8499999999995,91.984375,400
696,1634.2750621894425,83.578125,400
697,1727.0499999999981,89.03125,400
698,1688.6000000000013,90.21875,400
699,1713.0726202628875,87.984375,400
700,1722.687722339833,88.0625,400
701,1691.466965626341,86.53125,400
702,1731.575771634342,88.59375,400
703,1749.6292027106042,89.78125,400
704,1643.8967221921343,84.3125,400
705,1596.9807975947992,84.734375,400
706,1715.6298467455465,87.625,400
707,1720.869872159674,88.578125,400
708,1751.4431835078008,89.859375,400
709,1724.104638982812,89.578125,400
710,1607.476340341205,85.265625,400
711,1667.0968757625706,87.03125,400
712,1844.0330094339724,94.21875,400
713,1754.2100637960166,90.71875,400
714,1722.8298467455456,88.296875,400
715,1686.267875401713,86.40625,400
716,1725.4353068170374,88.703125,400
717,1762.3605897019518,90.265625,400
718,1720.4735273213814,96.25,400
719,1686.3669656263412,87.296875,400
720,1735.300000000001,89.484375,400
721,1731.861220836785,89.21875,400
722,1715.2870879821658,89.828125,400
723,1716.7672374697017,87.796875,400
724,1755.350000000001,90.390625,400
725,1351.6292027106067,69.34375,400
726,1755.3148351928673,90.140625,400
727,1678.877319491408,85.734375,400
728,1758.7891355667784,90.859375,400
729,1644.95,87.09375,400
730,1757.5226202628876,90.515625,400
731,1748.8584054212074,89.75,400
732,1779.5345240525774,92.765625,400
733,1694.193664798226,86.90625,400
734,1691.7391355667783,86.734375,400
735,1806.8886116991612,93.09375,400
736,1671.2936647982262,85.765625,400
737,1731.5638974728793,88.765625,400
738,1650.218871125853,90.46875,400
739,1674.0598300562522,88.078125,400
740,1808.260589701952,92.8125,400
741,1790.0584054212059,91.90625,400
742,1444.0991228745092,87.921875,400
743,1646.7735273213784,90.1875,400
744,1794.208477013202,91.75,400
745,1651.2639320225003,89.375,400
746,1746.72918471983,89.53125,400
747,1727.0999999999976,89.828125,400
748,1700.9845753761385,87.390625,400
749,1807.3175884698855,93.015625,400
750,1654.4362915010206,89.0,400
751,1650.8559962546847,88.015625,400
752,1707.082307969166,87.46875,400
753,1711.7255710991028,88.0,400
754,1833.688897449072,93.890625,400
755,1704.4468757625687,88.65625,400
756,1856.6500000000003,95.71875,400
757,1765.6000000000004,91.296875,400
758,1734.9009109647723,89.03125,400
759,1695.1467221921343,86.484375,400
760,1738.8900039968028,90.140625,400
761,1651.8235273213784,90.515625,400
762,1743.229202710606,90.03125,400
763,1772.434143900272,90.953125,400
764,1762.5804555427083,91.46875,400
765,1735.4982457490103,89.390625,400
766,1723.036121811338,88.953125,400
767,1678.586121811342,87.46875,400
768,1728.2431457505081,88.90625,400
769,1678.9223074309327,85.703125,400
770,1766.0992647456312,90.3125,400
771,1740.7652236891513,92.578125,400
772,1644.1343902290591,84.28125,400
773,1751.2292027106055,92.125,400
774,1762.3999999999999,90.125,400
775,1763.999999999996,90.265625,400
776,1737.1836270247907,88.890625,400
777,1740.500000000002,88.953125,400
778,1612.71887112585,82.578125,400
779,1750.0653415615748,89.546875,400
780,1715.7235267810172,87.75,400
781,1699.8488373664802,86.71875,400
782,1657.9499999999978,89.09375,400
783,1782.5492647456326,91.359375,400
784,1740.2292027106057,90.21875,400
785,1764.2913284488734,91.828125,400
786,1760.285017956933,90.109375,400
787,1743.3386116991562,90.609375,400
788,1796.812138349823,92.25,400
789,1565.6500000000012,83.578125,400
790,1778.898198344413,91.796875,400
791,1700.1598300562512,90.796875,400
