step,reward_mean,cov_rew_mean,col_rew_mean,aux_rew_mean
4497408,0.0066,429.4260,-8.0000,99.2790
4521984,0.0026,418.6860,-8.0000,94.6730
4546560,0.0042,409.1140,-8.0000,93.0400
4571136,0.0031,427.5260,-8.0000,102.5994
4595712,0.0022,423.4120,-7.9200,102.1591
4620288,0.0026,413.6870,-7.9200,92.3542
4644864,0.0021,400.4250,-7.9200,86.2191
4669440,0.0052,397.3550,-7.9200,85.3639
4694016,0.0045,384.7890,-8.0000,78.9552
4718592,0.0044,388.6490,-8.0000,82.7794
4743168,0.0027,400.7170,-8.0000,88.2310
4767744,0.0047,391.4530,-8.0000,80.4928
4792320,0.0024,393.5490,-8.0000,80.1710
4816896,0.0041,395.7080,-8.0000,82.8186
4841472,0.0031,398.0240,-7.9200,87.9785
4866048,0.0031,397.5280,-7.9200,83.9763
4890624,0.0068,400.5100,-7.9200,86.4276
4915200,0.0083,399.7720,-7.9200,83.4487
4939776,0.0038,399.5180,-8.0000,82.9612
4964352,0.0036,410.0200,-8.0000,88.4410
4988928,0.0034,419.3240,-7.9200,96.1982
5013504,0.0020,420.6110,-7.9200,97.0992
5038080,0.0041,414.3690,-7.9200,95.3245
5062656,0.0030,409.9420,-7.9200,89.7032
5087232,0.0090,401.1610,-8.0000,82.5600
5111808,0.0022,399.8840,-8.0000,78.6579
5136384,0.0028,410.7560,-8.0000,81.3309
5160960,0.0034,408.2190,-8.0000,80.9743
5185536,0.0048,404.8470,-8.0000,79.4521
5210112,0.0020,397.5170,-8.0000,76.3016
5234688,0.0020,391.3540,-8.0000,73.6713
5259264,0.0038,396.9700,-8.0000,75.9819
5283840,0.0038,396.0910,-8.0000,74.9880
5308416,0.0063,388.8040,-8.0000,71.4497
5332992,0.0039,395.1650,-8.0000,75.3372
5357568,0.0019,399.8300,-7.9200,78.3061
5382144,0.0038,401.9150,-7.9200,81.3492
5406720,0.0027,406.0890,-7.9200,86.4003
5431296,0.0035,413.1920,-7.9200,90.9662
5455872,0.0038,407.5980,-7.9200,90.5190
5480448,0.0054,398.7190,-8.0000,85.4943
5505024,0.0025,402.1010,-8.0000,86.2873
5529600,0.0061,407.9540,-8.0000,88.3013
5554176,0.0050,410.5470,-8.0000,88.9896
5578752,0.0024,415.9430,-8.0000,91.1125
5603328,0.0028,411.0400,-8.0000,91.3579
5627904,0.0019,400.9420,-8.0000,84.9269
5652480,0.0035,399.9720,-8.0000,86.2727
5677056,0.0035,396.0430,-8.0000,85.3335
5701632,0.0039,394.5210,-8.0000,85.1865
5726208,0.0039,409.5490,-8.0000,88.8065
5750784,0.0018,407.9140,-8.0000,84.1193
5775360,0.0029,401.7040,-8.0000,81.7451
5799936,0.0034,399.6070,-8.0000,79.1178
5824512,0.0035,393.1870,-8.0000,79.2525
5849088,0.0043,382.9220,-8.0000,74.5549
5873664,0.0018,392.7220,-8.0000,79.7986
5898240,0.0021,394.1910,-7.8400,84.6186
5922816,0.0027,383.8080,-7.8400,82.3934
5947392,0.0068,401.9880,-7.8400,91.7536
5971968,0.0071,408.8170,-7.8400,95.4538
5996544,0.0036,411.9930,-7.9200,97.5847
6021120,0.0028,407.1690,-8.0000,90.5545
6045696,0.0048,419.6140,-8.0000,95.1998
6070272,0.0037,411.7860,-8.0000,90.7115
6094848,0.0031,409.2810,-8.0000,88.6254
6119424,0.0065,396.5920,-8.0000,82.0696
6144000,0.0031,395.6180,-8.0000,82.7309
6168576,0.0022,401.6450,-8.0000,90.6070
6193152,0.0024,394.6000,-8.0000,87.3350
6217728,0.0058,390.6370,-8.0000,85.5914
6242304,0.0048,388.7570,-8.0000,84.1309
6266880,0.0041,388.2190,-8.0000,77.1480
6291456,0.0016,414.9550,-7.9200,90.7992
6316032,0.0011,415.6250,-7.9200,89.4491
6340608,0.0041,413.0280,-7.9200,86.4075
6365184,0.0025,414.4380,-7.9200,88.0478
6389760,0.0047,413.8520,-7.9200,90.2430
6414336,0.0039,411.9650,-7.9200,90.6041
6438912,0.0020,407.6840,-7.9200,90.5470
6463488,0.0020,415.1420,-7.9200,97.9355
6488064,0.0031,408.3180,-7.9200,96.8986
6512640,0.0014,403.2590,-7.9200,92.6279
6537216,0.0051,405.9820,-8.0000,90.2195
6561792,0.2494,412.4450,-8.0000,94.1177
6586368,0.0037,412.0620,-8.0000,91.5058
6610944,0.0035,414.4620,-7.9200,91.5722
6635520,0.0054,415.6180,-7.9200,92.0112
6660096,0.0031,422.4980,-7.9200,97.0106
6684672,0.0032,413.3630,-7.9200,88.4910
6709248,0.0029,405.1650,-8.0000,85.3405
6733824,0.0035,393.7020,-8.0000,75.8169
6758400,0.0022,401.2250,-7.9200,81.7087
6782976,0.0041,413.6340,-7.9200,87.6394
6807552,0.0073,410.1400,-7.9200,86.0803
6832128,0.0025,419.7200,-7.9200,90.6426
6856704,0.0037,414.8000,-8.0000,91.1770
6881280,0.0037,412.2190,-8.0000,91.8935
6905856,0.0047,405.8900,-8.0000,89.3638
6930432,0.0064,412.8350,-8.0000,93.3780
6955008,0.0045,408.9590,-8.0000,92.2913
6979584,0.0032,410.1280,-7.9200,93.4695
7004160,0.0022,410.0310,-7.9200,92.4121
7028736,0.0066,410.7680,-7.9200,91.8934
7053312,0.0035,424.5690,-7.9200,99.7958
7077888,0.0050,440.0870,-7.9200,105.8253
7102464,0.0018,437.8450,-7.9200,103.1605
7127040,0.0016,441.4710,-8.0000,104.8761
7151616,0.0031,446.8830,-8.0000,106.7460
7176192,0.0029,431.3040,-8.0000,96.5886
7200768,0.0028,428.8490,-8.0000,95.3922
7225344,0.0023,429.8050,-7.9200,100.3840
7249920,0.0012,418.7660,-7.8400,93.5340
7274496,0.0031,414.5600,-7.8400,87.6217
7299072,0.0051,407.8580,-7.8400,86.2295
7323648,0.0094,403.0270,-7.9200,80.8297
7348224,0.0045,403.2740,-8.0000,81.1828
7372800,0.0013,403.8360,-8.0000,83.7816
7397376,0.0042,408.6540,-7.9200,89.7410
7421952,0.0039,419.6200,-7.7600,97.9186
7446528,0.0099,411.9220,-7.7600,93.5671
7471104,0.0042,417.6460,-7.6800,97.9284
7495680,0.0030,412.9020,-7.6800,92.7840
7520256,0.0038,416.9610,-7.6800,97.2072
7544832,0.0037,420.5040,-7.6800,99.3794
7569408,0.0045,424.4770,-7.6800,101.6679
7593984,0.0056,426.8540,-7.7600,104.0262
7618560,0.0051,434.7170,-7.7600,108.1098
7643136,0.0068,433.3570,-7.8400,106.2317
7667712,0.0030,440.1130,-7.8400,106.1729
7692288,0.0022,433.2710,-7.8400,102.7206
7716864,0.0029,430.2650,-7.8400,100.9316
7741440,0.0022,412.9860,-7.7600,93.3843
7766016,0.0042,407.5170,-7.8400,93.8733
7790592,0.0020,407.0460,-7.7600,95.4339
7815168,0.0037,418.1090,-7.7600,99.4560
7839744,0.0056,416.9210,-7.8400,99.9908
7864320,0.0074,425.5020,-7.9200,101.9826
7888896,0.0028,426.8920,-7.9200,104.5134
7913472,0.0036,432.9850,-7.9200,104.0358
7938048,0.0019,427.1930,-7.9200,103.2104
7962624,0.0034,428.5360,-7.9200,103.7295
7987200,0.0016,417.8810,-7.9200,100.4031
8011776,0.0022,431.0720,-7.8400,104.4289
8036352,0.0027,435.4790,-7.9200,105.5091
8060928,0.0025,448.4360,-7.8400,114.0707
8085504,0.0060,447.8240,-7.8400,115.0910
8110080,0.0030,447.7040,-7.7600,112.4926
8134656,0.0024,449.3450,-7.7600,114.3297
8159232,0.0067,445.3110,-7.8400,115.8276
8183808,0.0036,430.3350,-7.8400,104.9811
8208384,0.0018,421.9510,-7.7600,100.9272
8232960,0.0029,414.3390,-7.8400,95.4993
8257536,0.0011,416.0010,-7.7600,94.4793
8282112,0.0033,407.5900,-7.6800,92.5003
8306688,0.0040,419.8930,-7.6800,102.0596
8331264,0.0050,420.0180,-7.6800,103.9689
8355840,0.0035,423.3920,-7.6800,104.1818
8380416,0.0029,437.4670,-7.6000,115.9511
8404992,0.0016,445.4510,-7.6000,120.1121
8429568,0.0044,453.3020,-7.6800,121.1507
8454144,0.0032,441.7540,-7.7600,110.4448
8478720,0.0052,445.5620,-7.7600,110.1013
8503296,0.0042,430.2830,-7.7600,101.0711
8527872,0.0066,419.7470,-7.8400,97.3982
8552448,0.0048,430.5560,-7.6800,106.8324
8577024,0.0025,428.0390,-7.6800,104.7319
8601600,0.0106,437.0440,-7.6800,110.4114
8626176,0.0045,437.9460,-7.7600,112.2482
8650752,0.0018,433.1330,-7.8400,106.7323
8675328,0.0018,437.1030,-7.8400,105.4964
8699904,0.0051,430.9990,-7.9200,100.7146
8724480,0.0108,434.3430,-7.9200,102.5405
8749056,0.0048,436.3600,-7.9200,104.1846
8773632,0.0069,440.4490,-7.9200,104.0503
8798208,0.0067,446.3450,-8.0000,106.8385
8822784,0.0046,439.6280,-7.9200,101.9910
8847360,0.0039,431.9530,-7.9200,94.8385
8871936,0.0060,424.1110,-7.8400,91.8929
8896512,0.0025,410.9840,-7.8400,83.9558
8921088,0.0032,416.2150,-7.8400,89.3988
8945664,0.0047,418.4920,-7.8400,94.1874
8970240,0.0031,411.8220,-7.8400,92.6501
8994816,0.0057,418.0240,-7.9200,97.4271
9019392,0.0017,416.2670,-7.9200,95.8351
9043968,0.0025,418.8720,-7.9200,99.3299
9068544,0.0051,424.8690,-8.0000,98.0334
9093120,0.0031,412.8750,-8.0000,89.8624
9117696,0.0088,404.9270,-8.0000,83.6637
9142272,0.0025,412.9830,-8.0000,87.6523
9166848,0.0017,406.5820,-8.0000,81.8383
9191424,0.0024,421.9090,-7.9200,92.0595
9216000,0.0052,430.7230,-7.8400,97.2834
9240576,0.0096,434.3220,-7.8400,96.2362
9265152,0.6640,432.8300,-7.6000,95.4020
9289728,0.0078,414.6730,-7.6000,83.9623
9314304,0.0045,409.2680,-7.6800,81.8045
9338880,0.0065,406.2260,-7.6800,83.5395
9363456,0.0028,392.7860,-7.9200,76.6546
9388032,0.0027,399.8500,-8.0000,78.6862
9412608,0.2965,415.1990,-8.0000,88.5582
9437184,0.0019,421.8310,-7.9200,90.7060
9461760,0.0088,427.9020,-7.9200,94.3796
9486336,0.0061,434.0780,-7.9200,95.7341
9510912,0.0030,444.6330,-7.9200,104.0409
9535488,0.0031,439.3610,-7.9200,100.2932
9560064,0.0033,431.9190,-7.9200,96.6443
9584640,0.0029,428.4120,-7.8400,94.9216
9609216,0.0042,407.2120,-7.7600,85.3213
9633792,0.0038,418.1500,-7.6800,93.0082
9658368,0.0068,424.2110,-7.5200,99.1021
9682944,0.0061,434.2320,-7.5200,104.8118
9707520,0.0056,441.0690,-7.5200,111.5929
9732096,0.0067,445.9000,-7.6800,110.7157
9756672,0.0021,453.8190,-7.7600,111.3429
9781248,0.0037,452.2070,-7.8400,108.9648
9805824,0.0030,414.2380,-8.0000,87.9133
9830400,0.0032,414.1830,-8.0000,86.8629
9854976,0.0039,411.2780,-8.0000,87.3199
9879552,0.0046,409.7560,-8.0000,87.2083
9904128,0.0027,424.9870,-8.0000,92.4490
9928704,0.0091,430.2230,-8.0000,93.1155
9953280,0.0045,444.9550,-8.0000,99.8614
9977856,0.0033,448.1630,-8.0000,104.3483
10002432,0.0033,451.8740,-8.0000,107.3050
10027008,0.0023,451.7740,-8.0000,107.9792
10051584,0.0116,446.2390,-7.9200,107.4317
10076160,0.0031,439.1410,-7.9200,105.3474
10100736,0.0024,452.4250,-7.8400,114.5467
10125312,0.0037,458.7040,-7.8400,118.0458
10149888,0.0018,442.3110,-7.8400,109.6671
10174464,0.0007,433.3810,-7.9200,102.6112
10199040,0.0042,443.4550,-7.9200,107.2220
10223616,0.0032,427.9380,-8.0000,96.8137
10248192,0.0084,430.4790,-7.9200,96.5379
10272768,0.0061,444.2020,-7.8400,104.4679
10297344,0.0043,435.1930,-7.7600,100.0207
10321920,0.0043,449.0340,-7.6800,109.7318
10346496,0.0037,452.3500,-7.6800,109.3152
10371072,0.0039,443.3780,-7.7600,106.7525
10395648,0.0029,431.6180,-7.8400,99.6552
10420224,0.0067,446.6410,-7.7600,112.0936
10444800,0.0038,445.5890,-7.7600,110.2365
10469376,0.0029,449.7770,-7.6800,116.1289
10493952,0.0043,460.3650,-7.6000,125.5332
10518528,0.0053,462.6380,-7.5200,126.2574
10543104,0.0046,470.5390,-7.5200,130.2944
10567680,0.0067,474.6780,-7.3600,134.9507
10592256,0.0030,468.5120,-7.4400,131.7029
10616832,0.0046,445.8760,-7.6000,114.3257
10641408,0.0036,445.2470,-7.6800,114.3770
10665984,0.0033,436.0450,-7.6800,105.3992
10690560,0.0048,437.6340,-7.6800,109.0715
10715136,0.0056,438.7530,-7.7600,106.5884
10739712,0.0032,453.5460,-7.7600,114.6730
10764288,0.0039,459.2300,-7.7600,118.9794
10788864,0.0061,446.8750,-7.8400,111.2253
10813440,0.0041,442.7090,-7.8400,110.0952
10838016,0.0050,427.9230,-7.9200,101.6864
10862592,0.0043,434.4540,-7.9200,106.6709
10887168,0.0053,442.7190,-7.9200,110.8859
10911744,0.0018,456.7260,-7.8400,120.7618
10936320,0.0037,454.5080,-7.6800,123.1928
10960896,0.0036,459.1680,-7.6000,125.9124
10985472,0.0029,467.3860,-7.6000,126.8829
11010048,0.0030,457.7360,-7.6800,120.7314
11034624,0.0033,427.5870,-7.8400,97.5176
11059200,0.0026,444.9350,-7.8400,104.2940
11083776,0.0018,444.8080,-7.8400,108.1385
11108352,0.0018,441.4940,-7.7600,107.4070
11132928,0.0022,448.4030,-7.6800,112.0055
11157504,0.0071,435.3550,-7.6800,110.8734
11182080,0.0030,422.4800,-7.7600,103.1196
11206656,0.0039,417.7740,-7.8400,93.8157
11231232,0.0035,426.5710,-7.7600,97.7302
11255808,0.0054,431.7990,-7.7600,100.9879
11280384,0.0028,448.9700,-7.6800,109.3140
11304960,0.0047,451.9260,-7.6800,110.5567
11329536,0.0026,470.1050,-7.5200,122.3640
11354112,0.0035,476.2140,-7.5200,125.5427
11378688,0.0041,477.5060,-7.6000,129.8780
11403264,0.0035,468.8180,-7.6800,123.3254
11427840,0.0072,470.1990,-7.8400,124.6222
11452416,0.0061,474.0400,-7.7600,124.2261
11476992,0.0040,447.6260,-7.8400,106.4130
11501568,0.0037,448.2580,-7.7600,106.9478
11526144,0.0045,419.2180,-7.7600,87.6888
11550720,0.0033,418.5300,-7.6800,92.3214
11575296,0.0041,403.3490,-7.8400,86.1639
11599872,0.0062,404.0290,-7.8400,87.5557
11624448,0.0035,409.4150,-7.8400,90.2842
11649024,0.0047,414.9930,-7.8400,95.6962
11673600,0.0056,429.2940,-7.9200,99.1018
11698176,0.0030,429.1140,-7.9200,100.9857
11722752,0.0034,418.7930,-8.0000,95.2268
11747328,0.0033,419.1000,-7.9200,99.3550
11771904,0.0037,419.4650,-7.9200,100.1566
11796480,0.0036,413.0290,-7.9200,96.3819
11821056,0.0032,418.7470,-7.8400,100.0402
11845632,0.0050,430.8890,-7.7600,106.5674
11870208,0.0039,436.1090,-7.8400,108.1163
11894784,0.0039,439.6820,-7.8400,106.4152
11919360,0.0039,454.3490,-7.7600,113.0530
11943936,0.0037,454.5870,-7.7600,113.8554
11968512,0.0033,441.2980,-7.7600,106.7560
11993088,0.0025,445.5560,-7.6000,111.4568
12017664,0.0048,452.2030,-7.4400,116.0758
12042240,0.0033,442.5560,-7.5200,108.0537
12066816,0.0039,434.7250,-7.5200,105.6738
12091392,0.0039,446.2980,-7.5200,108.4079
12115968,0.0075,443.6000,-7.7600,104.2533
12140544,0.0063,441.2090,-7.9200,101.4598
12165120,0.0057,440.3630,-7.9200,104.1274
12189696,0.0040,456.7210,-7.8400,114.4393
12214272,0.0043,457.8050,-7.8400,111.7344
12238848,0.0045,450.1960,-7.8400,109.9451
12263424,0.0065,460.6350,-7.7600,116.5201
12288000,0.0013,463.1230,-7.6800,115.8208
12312576,0.0054,456.9220,-7.6800,111.0651
12337152,0.0026,456.6570,-7.7600,110.5864
12361728,0.0044,459.4780,-7.7600,114.5325
12386304,0.0038,439.2900,-7.9200,104.0566
12410880,0.0026,428.3910,-8.0000,98.8006
12435456,0.0024,434.2900,-8.0000,103.3291
12460032,0.0085,449.0860,-8.0000,108.7925
12484608,0.0036,439.5610,-8.0000,101.2923
12509184,0.0026,444.9400,-7.9200,107.3391
12533760,0.0134,458.4260,-7.9200,113.9294
12558336,0.0033,461.8510,-7.8400,113.8181
12582912,0.0061,456.0180,-7.8400,111.4713
12607488,0.0033,458.8040,-7.8400,116.7344
12632064,0.0042,467.1470,-7.6800,124.6999
12656640,0.0044,469.2210,-7.6800,120.8417
12681216,0.0040,451.7210,-7.6800,113.6949
12705792,0.0043,449.2510,-7.6800,114.9686
12730368,0.0040,454.0570,-7.6800,116.2010
12754944,0.0047,441.0730,-7.7600,106.0453
12779520,0.0023,445.5100,-7.6000,109.1368
12804096,0.0043,450.5690,-7.4400,115.2686
12828672,0.0019,442.2840,-7.3600,112.3396
12853248,0.0067,448.8660,-7.4400,117.2228
12877824,0.0045,438.3080,-7.5200,111.6787
12902400,0.0040,445.5780,-7.3600,116.2306
12926976,0.0012,431.7020,-7.5200,106.9057
12951552,0.0029,434.2130,-7.6000,111.5262
12976128,0.0061,424.6480,-7.6800,104.6534
13000704,0.0046,424.5050,-7.6000,102.3194
13025280,0.0043,409.9550,-7.7600,94.6041
13049856,0.0055,420.8640,-7.8400,97.0434
13074432,0.0040,433.6980,-7.7600,101.9024
13099008,0.0027,429.8140,-7.6000,98.0016
13123584,0.0047,428.4610,-7.6000,102.4352
13148160,0.0084,437.8000,-7.6000,106.6114
13172736,0.0051,439.8000,-7.5200,104.9044
13197312,0.0044,437.3810,-7.6000,103.6258
13221888,0.0044,439.4600,-7.7600,109.3760
13246464,0.0064,438.1250,-7.9200,107.1446
13271040,0.0030,442.7950,-7.9200,110.7738
13295616,0.0029,448.0770,-7.8400,114.9484
13320192,0.0061,425.5020,-7.9200,107.0893
13344768,0.0044,416.2700,-7.9200,103.6792
13369344,0.0051,426.9320,-7.8400,109.1759
13393920,0.0049,425.2900,-7.8400,103.8442
13418496,0.0038,437.3350,-7.7600,108.0896
13443072,0.0025,438.7250,-7.8400,107.1621
13467648,0.0026,443.8190,-7.8400,108.4862
13492224,0.0044,445.9050,-7.8400,111.6289
13516800,0.0050,448.1240,-7.9200,113.1326
13541376,0.0025,446.8900,-8.0000,110.7842
13565952,0.0087,452.8500,-7.8400,117.6226
13590528,0.0044,457.2880,-7.7600,121.1888
13615104,0.0021,466.8860,-7.5200,127.4025
13639680,0.0038,464.0130,-7.5200,124.1137
13664256,0.0054,451.1560,-7.5200,115.6534
13688832,0.0045,444.2690,-7.5200,114.7191
13713408,0.0036,431.0400,-7.5200,106.2834
