step,reward_mean,cov_rew_mean,col_rew_mean,aux_rew_mean
4694016,0.0228,132.4950,-7.2000,143.0809
4718592,0.0760,145.4850,-6.9600,157.4746
4743168,0.0228,147.5100,-7.0400,159.7475
4767744,0.0182,147.3900,-7.1200,159.7689
4792320,0.0790,153.5700,-7.2000,166.1834
4816896,0.0800,161.8650,-7.2000,175.0664
4841472,0.0164,164.7450,-7.2800,177.9379
4866048,0.0229,165.5550,-7.3600,178.5231
4890624,0.0768,168.1350,-7.2800,180.4063
4915200,0.0771,164.4150,-7.3600,176.0946
4939776,0.0206,178.6050,-7.2000,191.4643
4964352,0.0229,188.5800,-7.0400,201.7196
4988928,0.0213,175.1550,-7.1200,188.3733
5013504,0.0157,162.6750,-7.1200,175.5689
5038080,0.0229,157.3200,-7.2800,170.1764
5062656,0.0230,162.1800,-7.2000,175.2976
5087232,0.0230,167.4600,-7.1200,181.4087
5111808,0.0197,158.1750,-7.2000,171.6766
5136384,0.0217,151.0650,-7.4400,164.1114
5160960,0.0230,154.7700,-7.3600,167.4093
5185536,0.0230,163.8000,-7.2800,177.3762
5210112,0.0229,165.5850,-7.2000,178.9892
5234688,0.0230,169.9650,-7.1200,183.2553
5259264,0.0231,174.6300,-7.1200,187.8643
5283840,0.0231,171.4950,-7.2000,183.9052
5308416,0.0769,180.5700,-7.1200,193.2916
5332992,0.0221,174.4500,-7.1200,187.6527
5357568,0.0231,174.3000,-7.2000,187.4098
5382144,-0.2883,174.6750,-7.2800,187.7401
5406720,0.0215,167.2200,-7.3600,179.9967
5431296,0.0215,165.3900,-7.4400,178.4015
5455872,0.0211,165.8700,-7.2800,179.6115
5480448,0.1388,153.0750,-7.4400,166.3879
5505024,0.0171,161.1900,-7.2000,174.4437
5529600,0.0810,156.7350,-7.1200,168.9728
5554176,0.0193,161.7150,-7.0400,173.9356
5578752,0.0232,167.9550,-7.0400,180.7534
5603328,0.0773,165.1350,-7.1200,177.9896
5627904,0.0232,170.4600,-7.1200,183.3288
5652480,0.0807,165.0450,-7.2800,177.5864
5677056,0.1393,163.1700,-7.2800,175.9608
5701632,0.0229,167.5050,-7.4400,179.1691
5726208,0.0232,169.3950,-7.6000,180.7601
5750784,0.0187,161.1300,-7.6000,171.5600
5775360,0.0155,157.6950,-7.6800,167.1794
5799936,0.0796,160.0500,-7.5200,169.3062
5824512,0.0216,172.2000,-7.3600,181.4609
5849088,0.0213,165.3900,-7.2800,174.5484
5873664,0.0233,159.1200,-7.3600,168.7977
5898240,0.0798,159.1500,-7.3600,169.0071
5922816,0.0804,162.3000,-7.3600,172.6980
5947392,0.0233,162.2850,-7.2000,173.0282
5971968,0.0815,167.6250,-7.1200,178.7481
5996544,0.0816,161.4750,-7.3600,171.9794
6021120,0.0233,160.4250,-7.4400,170.7307
6045696,0.0233,171.9750,-7.2800,182.4399
6070272,0.0816,166.9350,-7.2000,176.8767
6094848,0.0817,172.1700,-7.2000,182.6515
6119424,0.0201,175.9950,-7.2000,186.8628
6144000,0.0772,187.3050,-7.2000,198.6742
6168576,0.0192,181.3800,-7.3600,192.3502
6193152,0.0195,184.5600,-7.3600,195.7557
6217728,0.0801,187.0950,-7.3600,198.5477
6242304,0.0818,187.6050,-7.3600,198.7303
6266880,0.0229,187.6800,-7.4400,199.0475
6291456,0.0234,189.1950,-7.4400,200.8549
6316032,0.0201,162.2250,-7.6800,171.7776
6340608,0.0201,163.4100,-7.6800,172.7177
6365184,0.0234,146.7750,-7.6800,156.2694
6389760,0.0234,147.0000,-7.6000,157.8824
6414336,0.0820,149.6850,-7.6000,160.6627
6438912,0.0212,153.5850,-7.6000,163.8666
6463488,0.0179,158.8800,-7.6000,168.2989
6488064,0.0234,164.6250,-7.4400,174.7866
6512640,0.0195,171.9450,-7.2800,182.4207
6537216,0.0235,168.8850,-7.2800,179.4391
6561792,0.0225,177.2550,-7.2800,187.8449
6586368,0.0809,170.3850,-7.2800,179.9513
6610944,0.0822,170.7150,-7.3600,179.7124
6635520,0.0822,171.4350,-7.2000,179.6114
6660096,0.0235,153.9750,-7.3600,161.7289
6684672,0.0235,149.1450,-7.5200,156.4485
6709248,0.0224,142.6050,-7.6000,150.2587
6733824,0.0235,142.9950,-7.5200,149.7404
6758400,0.0235,151.5000,-7.5200,158.6747
6782976,0.0821,146.4000,-7.4400,153.9992
6807552,0.0235,152.0700,-7.2800,160.7162
6832128,0.0235,161.7750,-7.2800,170.6976
6856704,0.0784,163.0500,-7.2000,173.0263
6881280,0.0221,166.6200,-7.2000,176.2490
6905856,0.0235,170.3700,-7.1200,179.7283
6930432,0.0824,174.4350,-7.0400,184.0175
6955008,0.0825,175.8600,-7.1200,185.0076
6979584,0.0236,173.5050,-7.2000,182.2574
7004160,0.0813,164.2500,-7.3600,172.3182
7028736,0.0236,163.3650,-7.1200,171.1490
7053312,0.0236,175.2300,-6.9600,183.4856
7077888,0.0188,175.5150,-6.8800,184.3592
7102464,0.0235,162.4050,-7.0400,170.9927
7127040,0.0235,160.8150,-7.1200,168.9049
7151616,0.0236,156.1800,-7.1200,164.4362
7176192,0.0236,168.7800,-6.9600,177.0758
7200768,0.0236,180.5100,-6.8800,189.4391
7225344,0.0827,171.9450,-7.2000,179.8399
7249920,0.0197,161.3250,-7.5200,168.2392
7274496,0.0811,161.1900,-7.4400,168.1356
7299072,0.0236,174.3300,-7.1200,182.6927
7323648,0.1411,170.4000,-7.1200,179.1075
7348224,0.0828,175.7250,-7.1200,184.7472
7372800,0.0828,168.5250,-7.2800,177.8568
7397376,0.0237,165.6150,-7.2800,175.4898
7421952,0.0237,162.2850,-7.2000,172.2598
7446528,0.0223,164.5800,-7.2000,174.7633
7471104,0.0237,168.1650,-7.2800,178.0759
7495680,0.0237,167.0100,-7.4400,175.7551
7520256,0.0237,169.8450,-7.3600,178.7044
7544832,0.1403,170.9550,-7.2000,180.2277
7569408,0.0237,168.7800,-7.1200,177.8842
7593984,0.0830,169.5750,-7.1200,178.2282
7618560,0.0213,173.6100,-7.0400,182.6976
7643136,0.1425,187.9650,-6.8800,197.5857
7667712,0.0787,199.2000,-6.6400,208.8346
7692288,0.0238,187.7550,-6.7200,197.2397
7716864,0.0803,183.9000,-6.7200,193.4447
7741440,0.0198,194.1150,-6.6400,203.1121
7766016,0.0829,181.9350,-6.8800,189.8257
7790592,0.0228,190.0650,-6.7200,198.4313
7815168,0.0211,164.1600,-6.9600,171.4240
7839744,0.0198,167.8500,-6.8800,175.2511
7864320,0.1428,174.4800,-6.9600,182.1941
7888896,0.0238,173.0100,-6.9600,181.1923
7913472,0.0197,169.0200,-7.1200,177.0911
7938048,0.0198,164.1000,-7.2800,171.9919
7962624,0.0834,175.0350,-7.2000,183.4491
7987200,0.1419,175.7100,-7.2800,184.6148
8011776,0.0174,182.2500,-7.2000,191.3322
8036352,0.0834,156.3000,-7.4400,165.1890
8060928,0.0834,165.9450,-7.1200,174.4689
8085504,0.0238,169.8150,-7.1200,178.3402
8110080,0.0238,169.6350,-6.9600,177.9068
8134656,0.0222,170.1600,-6.9600,178.4430
8159232,0.0835,178.5000,-6.8800,186.0055
8183808,0.0238,178.0950,-6.8000,186.1944
8208384,0.0226,182.3550,-6.7200,190.8103
8232960,0.0238,186.7500,-6.7200,195.1135
8257536,0.0159,187.1850,-6.8000,196.0958
8282112,0.0239,173.2500,-6.9600,181.8011
8306688,0.0234,176.1000,-6.8000,185.5850
8331264,0.0236,178.0350,-6.8000,187.9948
8355840,0.0239,175.7550,-6.8000,184.9264
8380416,0.0233,172.1850,-6.9600,180.4407
8404992,0.0199,163.4100,-7.0400,170.5759
8429568,0.0199,169.9650,-7.0400,176.7556
8454144,0.0160,179.1750,-7.1200,185.7491
8478720,0.0234,186.9150,-7.0400,193.7764
8503296,0.0822,178.5000,-7.2800,184.5488
8527872,0.0805,177.0450,-7.3600,182.6985
8552448,0.0224,175.2600,-7.3600,181.5904
8577024,0.0820,162.4200,-7.4400,169.3053
8601600,0.0239,156.2550,-7.5200,163.1193
8626176,0.0206,151.9200,-7.3600,158.8748
8650752,0.0838,155.8350,-7.3600,162.6740
8675328,0.0204,162.5550,-7.2800,169.5505
8699904,0.0240,158.5050,-7.2800,165.0042
8724480,0.0227,144.7200,-7.4400,151.3157
8749056,0.0226,156.4650,-7.2000,162.8268
8773632,0.0200,162.0900,-7.1200,168.5215
8798208,0.0239,163.2900,-7.2800,169.7227
8822784,0.0240,165.3300,-7.1200,172.1155
8847360,0.0839,161.8950,-7.2000,168.8426
8871936,0.0239,174.7650,-7.0400,182.5851
8896512,0.0808,173.2950,-7.2000,181.7008
8921088,0.0210,182.9250,-7.0400,191.7362
8945664,0.0240,172.0050,-7.3600,180.8802
8970240,0.0240,179.3700,-7.2000,188.4296
8994816,0.0232,176.5350,-7.2000,186.0886
9019392,0.1420,175.3500,-7.2800,184.9192
9043968,0.0841,183.8700,-7.1200,193.6967
9068544,0.0219,170.7150,-7.3600,179.6255
9093120,0.0840,169.5450,-7.2800,178.0956
9117696,0.0841,163.0500,-7.3600,171.7319
9142272,0.0225,173.4900,-7.2800,182.9710
9166848,0.0241,166.6500,-7.3600,175.4902
9191424,0.0200,173.1750,-7.2000,181.9804
9216000,0.0241,150.1800,-7.2800,157.6840
9240576,0.0842,141.1500,-7.4400,148.6841
9265152,0.0241,143.2950,-7.5200,150.7090
9289728,0.0241,147.0450,-7.4400,154.4432
9314304,0.0802,145.3050,-7.4400,152.8002
9338880,0.0241,141.0000,-7.6000,149.1847
9363456,0.0218,145.4100,-7.6000,153.5312
9388032,0.0842,152.3400,-7.6800,160.6939
9412608,0.0842,156.1950,-7.5200,164.3704
9437184,0.0176,153.3150,-7.5200,161.0886
9461760,0.0201,147.8550,-7.5200,155.7141
9486336,0.0241,146.1450,-7.4400,153.5460
9510912,0.0241,152.2650,-7.2000,159.8188
9535488,0.0161,151.1850,-7.2800,158.8035
9560064,0.0843,155.1900,-7.2800,162.8337
9584640,0.0803,151.6350,-7.2800,159.8234
9609216,0.0241,156.9900,-7.3600,164.9987
9633792,0.0830,165.6150,-7.2800,173.7045
9658368,0.0241,172.5150,-7.2000,180.9539
9682944,0.0241,182.4750,-7.2800,190.8484
9707520,0.0844,180.3450,-7.4400,188.5697
9732096,0.0186,178.9650,-7.5200,187.9079
9756672,0.0830,178.8750,-7.5200,187.8383
9781248,0.0235,181.6500,-7.5200,190.3468
9805824,0.0814,178.8900,-7.4400,188.1204
9830400,0.0831,161.5950,-7.6800,170.5452
9854976,0.0209,156.4500,-7.6800,165.3707
9879552,0.0201,162.6450,-7.6000,171.9021
9904128,0.0231,153.2550,-7.6000,161.5794
9928704,0.0225,158.0250,-7.5200,166.6755
9953280,0.0845,156.6300,-7.6000,165.1909
9977856,0.0209,160.5300,-7.4400,169.4694
10002432,0.0242,173.2800,-7.4400,181.9424
10027008,0.0846,174.0900,-7.4400,182.4782
10051584,0.0805,179.9400,-7.2800,188.8650
10076160,0.0242,175.5600,-7.2800,184.4176
10100736,0.0846,180.6900,-7.2000,189.6818
10125312,0.0242,169.6050,-7.2800,178.5904
10149888,0.0201,176.1450,-7.2800,185.4236
10174464,0.0806,179.3700,-7.4400,188.9763
10199040,0.0238,172.0500,-7.4400,182.0344
10223616,0.0828,168.1950,-7.6000,178.2217
10248192,0.0218,170.1600,-7.4400,180.3783
10272768,0.0234,166.8450,-7.6000,177.0098
10297344,0.0231,174.6900,-7.6800,185.0293
10321920,0.0847,165.9150,-7.6000,176.0261
10346496,0.0242,172.6800,-7.5200,183.1141
10371072,0.0242,184.6050,-7.2800,194.9237
10395648,0.0240,188.6700,-7.2000,198.4741
10420224,0.0202,181.7700,-7.1200,191.7541
10444800,0.0223,187.9350,-7.0400,197.4111
10469376,0.0219,197.3550,-7.0400,207.0277
10493952,0.0242,187.2750,-7.0400,196.9805
10518528,0.0242,201.3600,-6.8800,211.2381
10543104,0.0849,195.4500,-6.9600,204.7442
10567680,0.0243,199.3650,-6.9600,208.8638
10592256,0.0220,188.9400,-7.1200,199.0634
10616832,0.0236,186.4500,-7.2800,195.9090
10641408,0.1457,199.9950,-7.2000,209.7085
10665984,0.2042,200.5800,-7.2800,210.3905
10690560,0.0225,191.0250,-7.2800,201.0865
10715136,0.0222,192.6450,-7.2000,202.6842
10739712,0.0243,187.0350,-7.2000,197.2218
10764288,0.0850,186.7650,-7.2800,197.0423
10788864,0.0838,189.3300,-7.2000,199.3680
10813440,0.0243,197.6700,-7.0400,207.9355
10838016,0.0223,204.6600,-6.9600,215.1584
10862592,0.0243,195.8700,-6.9600,206.0985
10887168,0.0811,192.9900,-6.9600,203.9950
10911744,0.0240,206.5200,-6.8000,216.6805
10936320,0.1461,201.2100,-6.8800,211.4088
10960896,0.0244,210.6000,-6.8000,221.6338
10985472,0.2060,218.6100,-6.7200,230.1255
11010048,0.0853,217.0050,-6.6400,228.2213
11034624,0.0853,204.5700,-6.8000,215.9860
11059200,0.0244,195.4050,-6.8800,206.9978
11083776,0.0853,197.1600,-7.0400,208.6346
11108352,0.0219,202.4700,-6.8000,213.5749
11132928,0.0244,208.6650,-6.6400,219.9561
11157504,0.0854,208.5000,-6.5600,220.4376
11182080,0.0227,207.3150,-6.5600,218.8297
11206656,0.0239,189.5700,-6.7200,200.1586
11231232,0.0231,189.7950,-6.7200,200.2947
11255808,0.0854,197.7000,-6.6400,208.0440
11280384,0.0211,200.6400,-6.5600,210.6220
11304960,0.0204,190.1700,-6.5600,199.9669
11329536,0.0244,189.7200,-6.5600,199.5618
11354112,0.0244,182.7900,-6.7200,192.6469
11378688,0.0241,177.1050,-6.8000,186.6299
11403264,0.0211,181.5750,-6.7200,191.8656
11427840,0.0218,172.0200,-6.8000,181.9558
11452416,0.0234,157.7850,-6.8800,167.6180
11476992,0.0244,157.4700,-6.9600,166.7502
11501568,0.0239,163.0650,-6.9600,172.3000
11526144,0.0206,158.8500,-7.0400,167.7681
11550720,0.0245,169.7400,-6.9600,178.7894
11575296,0.0844,154.9200,-7.2000,163.4131
11599872,0.0181,156.2100,-7.1200,164.1249
11624448,0.0843,165.5700,-6.9600,173.3378
11649024,0.0856,173.4150,-6.8800,181.6388
11673600,0.0856,152.8800,-7.1200,160.7236
11698176,0.0204,152.4750,-7.1200,161.1220
11722752,0.0245,148.0500,-7.2000,155.9703
11747328,0.0237,151.4100,-7.2000,159.1851
11771904,0.0245,159.9000,-7.2000,167.6324
11796480,0.0245,169.9200,-7.2800,178.2182
11821056,0.0834,173.7300,-7.1200,182.1088
11845632,0.0245,178.7850,-7.2000,187.0912
11870208,0.0175,188.0850,-7.1200,196.5735
11894784,0.0857,178.5300,-7.2800,185.8172
11919360,0.0245,187.3800,-7.2800,195.0763
11943936,0.0240,191.2650,-7.2000,199.4105
11968512,0.0218,195.1050,-7.1200,203.3352
11993088,0.0223,204.5850,-7.0400,213.1673
12017664,0.0828,194.6400,-7.1200,202.4953
12042240,0.0215,194.8800,-7.1200,202.6541
12066816,0.0201,194.6550,-7.1200,201.9976
12091392,0.0245,200.0100,-7.1200,207.0590
12115968,0.0245,216.5400,-7.0400,223.8496
12140544,0.0859,223.7400,-6.8000,230.6324
12165120,0.0245,201.3300,-6.8800,207.3399
12189696,0.1470,196.4550,-6.8000,202.7123
12214272,0.0205,190.2600,-6.8000,196.4978
12238848,0.0245,167.5800,-7.0400,173.9000
12263424,0.0236,163.5000,-6.9600,169.7515
12288000,0.0245,156.2400,-7.0400,162.2426
12312576,0.0238,152.4600,-7.2000,158.8697
12337152,0.0244,146.4750,-7.2000,153.9326
12361728,0.0235,140.8350,-7.2800,149.0470
12386304,0.0245,142.8300,-7.3600,151.6702
12410880,0.1463,148.4400,-7.2000,157.4451
12435456,0.0837,149.7000,-7.2000,159.5881
12460032,0.0195,157.0950,-7.0400,167.1329
12484608,0.0246,155.5050,-7.2000,165.7012
12509184,0.0187,160.8450,-7.2000,170.7119
12533760,0.0852,172.9050,-7.1200,183.2969
12558336,0.0246,173.5350,-7.2000,182.6875
12582912,0.0218,168.6000,-7.2000,176.4855
12607488,0.0849,174.4800,-7.2000,182.6129
12632064,0.0860,175.7850,-7.2000,183.1690
12656640,0.0860,172.0650,-7.3600,179.3388
12681216,0.0858,176.3700,-7.2000,184.1447
12705792,0.0246,175.0950,-7.1200,182.7038
12730368,0.0215,169.3200,-7.2000,176.5465
12754944,0.0860,183.5100,-6.8000,191.5801
12779520,0.0246,179.8350,-6.8800,189.0490
12804096,0.0246,187.4550,-6.8000,197.1346
12828672,0.0246,195.1200,-6.8000,204.7567
12853248,0.1476,200.2950,-6.8000,210.0956
12877824,0.0246,203.7300,-6.6400,213.8055
12902400,0.0840,207.1800,-6.6400,217.1801
12926976,0.0246,208.5600,-6.7200,218.6010
12951552,0.0846,208.7700,-6.7200,219.2430
12976128,0.0246,217.7850,-6.8000,228.7528
13000704,0.0223,213.7050,-6.9600,224.7278
13025280,0.0862,212.0850,-7.0400,223.3249
13049856,0.0246,199.2750,-7.1200,210.3441
13074432,0.0191,184.4850,-7.3600,195.5215
13099008,0.0240,166.3500,-7.5200,176.2443
13123584,0.0237,159.6450,-7.5200,169.4848
13148160,0.0246,171.2550,-7.2800,181.6528
13172736,0.0863,174.4650,-7.2000,184.7692
13197312,0.0850,166.3950,-7.2000,175.8415
13221888,0.0863,173.8650,-7.2000,183.4170
13246464,0.0246,163.0200,-7.2800,172.7576
13271040,0.0863,175.5900,-7.1200,185.8311
13295616,0.0863,181.7550,-6.8800,192.1740
13320192,0.0244,168.5400,-7.2000,178.8063
13344768,0.0206,155.5350,-7.4400,164.8632
13369344,0.0247,148.7850,-7.4400,158.1077
13393920,0.0831,145.7100,-7.4400,154.2853
13418496,0.0232,158.6550,-7.2800,167.4305
13443072,0.0242,148.0800,-7.3600,156.2495
13467648,0.0247,152.7150,-7.4400,161.8926
13492224,0.0206,158.5500,-7.3600,167.7417
13516800,0.0247,162.9300,-7.2800,172.3812
13541376,0.0847,157.1700,-7.2800,166.5072
13565952,0.0191,174.4200,-6.9600,184.3399
13590528,0.0206,178.0800,-6.8000,188.0726
13615104,0.0191,177.0000,-6.8800,186.4667
13639680,0.0212,184.5300,-6.8000,194.2562
13664256,0.0227,195.3450,-6.7200,205.3284
13688832,0.0244,195.1350,-6.7200,205.2287
13713408,0.0247,190.3500,-6.7200,200.1743
